"RI","Method","K"
0.661801352794589,"MAGMAclust",8
0.489247311827957,"MAGMAclust",8
0.331890722207195,"MAGMAclust",8
1,"MAGMAclust",8
0.806779661016949,"MAGMAclust",8
0.854517611026034,"MAGMAclust",8
0.401146131805158,"MAGMAclust",8
1,"MAGMAclust",8
0.76904376012966,"MAGMAclust",8
0.623762376237624,"MAGMAclust",8
1,"MAGMAclust",8
0.0142348754448399,"MAGMAclust",8
1,"MAGMAclust",8
0.216725559481743,"MAGMAclust",8
0.47075208913649,"MAGMAclust",8
0.323843416370107,"MAGMAclust",8
0.744692287019618,"MAGMAclust",8
0.601844090528081,"MAGMAclust",8
0.646840148698885,"MAGMAclust",8
0.287221570926143,"MAGMAclust",8
0.712319339298004,"MAGMAclust",8
1,"MAGMAclust",8
0.590958019375673,"MAGMAclust",8
0.648798521256932,"MAGMAclust",8
0.558139534883721,"MAGMAclust",8
0.401146131805158,"MAGMAclust",8
0.655797101449275,"MAGMAclust",8
1,"MAGMAclust",8
0.639331814730448,"MAGMAclust",8
0.344827586206897,"MAGMAclust",8
0.788888888888889,"MAGMAclust",8
0.439978563772776,"MAGMAclust",8
0.659498207885305,"MAGMAclust",8
0.610921501706485,"MAGMAclust",8
0.71976401179941,"MAGMAclust",8
0.491978609625668,"MAGMAclust",8
1,"MAGMAclust",8
0.384449244060475,"MAGMAclust",8
0.664310954063604,"MAGMAclust",8
0.312217194570136,"MAGMAclust",8
1,"MAGMAclust",9
0.233870967741935,"MAGMAclust",9
1,"MAGMAclust",9
0.483695652173913,"MAGMAclust",9
0.496021220159151,"MAGMAclust",9
0.47075208913649,"MAGMAclust",9
0.618473895582329,"MAGMAclust",9
0.71976401179941,"MAGMAclust",9
0.659498207885305,"MAGMAclust",9
0.555035128805621,"MAGMAclust",9
1,"MAGMAclust",9
0.0106382978723404,"MAGMAclust",9
0.664310954063604,"MAGMAclust",9
0.392324093816631,"MAGMAclust",9
0.590958019375673,"MAGMAclust",9
0.563552833078101,"MAGMAclust",9
0.77850314758685,"MAGMAclust",9
0.786816269284712,"MAGMAclust",9
0.220935841775205,"MAGMAclust",9
0.301898346601347,"MAGMAclust",9
0.911090313523631,"MAGMAclust",9
0.663359319631467,"MAGMAclust",9
0.49468085106383,"MAGMAclust",9
0.661921708185053,"MAGMAclust",9
1,"MAGMAclust",9
0.279210925644917,"MAGMAclust",9
0.692322347113736,"MAGMAclust",9
0.283319362950545,"MAGMAclust",9
0.661921708185053,"MAGMAclust",9
0.347975291695264,"MAGMAclust",9
0.887190143981,"MAGMAclust",9
0.534598897734231,"MAGMAclust",9
1,"MAGMAclust",9
0.504563233376793,"MAGMAclust",9
0.683333333333333,"MAGMAclust",9
0.558139534883721,"MAGMAclust",9
0.177489177489177,"MAGMAclust",9
0.415744157441574,"MAGMAclust",9
0.661921708185053,"MAGMAclust",9
0.590958019375673,"MAGMAclust",9
0.839797639123103,"MAGMAclust",9
0.610921501706485,"MAGMAclust",9
0.491978609625668,"MAGMAclust",9
0.496021220159151,"MAGMAclust",9
0.73972602739726,"MAGMAclust",9
1,"MAGMAclust",9
0.640967498110355,"MAGMAclust",9
0.854517611026034,"MAGMAclust",9
0.401146131805158,"MAGMAclust",9
0.538087520259319,"MAGMAclust",9
0.816425120772947,"MAGMAclust",9
0.684908789386401,"MAGMAclust",9
0.279210925644917,"MAGMAclust",9
0.438891412994094,"MAGMAclust",9
1,"MAGMAclust",9
0.657745753988677,"MAGMAclust",9
0.73972602739726,"MAGMAclust",9
0.345648090169067,"MAGMAclust",9
1,"MAGMAclust",9
1,"MAGMAclust",9
0.767299448867116,"MAGMAclust",9
0.00706713780918728,"MAGMAclust",9
0.432497013142174,"MAGMAclust",9
1,"MAGMAclust",9
0.661921708185053,"MAGMAclust",9
0.71976401179941,"MAGMAclust",9
0.491978609625668,"MAGMAclust",9
0.321428571428571,"MAGMAclust",9
0.322638146167558,"MAGMAclust",9
NA,"MAGMAclust",9
1,"MAGMAclust",9
1,"MAGMAclust",9
1,"MAGMAclust",9
0.655797101449275,"MAGMAclust",9
0.683509161576902,"MAGMAclust",9
0.719211822660099,"MAGMAclust",9
0.71976401179941,"MAGMAclust",9
0.478380233356211,"MAGMAclust",9
0.767299448867116,"MAGMAclust",9
0.344827586206897,"MAGMAclust",9
0.656488549618321,"MAGMAclust",9
